Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Nepal,Office Supplies,Online,L,8/7/2011,446010005,8/15/2011,3127,651.21,524.96,2036333.67,1641549.92,394783.75
Kyrgyzstan,Cosmetics,Offline,M,7/11/2014,171043241,7/12/2014,4351,437.2,263.33,1902257.2,1145748.83,756508.37
Uzbekistan,Fruits,Offline,M,3/20/2016,575429809,4/30/2016,1323,9.33,6.92,12343.59,9155.16,3188.43
South Korea,Household,Offline,C,2/2/2017,530278575,2/6/2017,69,668.27,502.54,46110.63,34675.26,11435.37
Mongolia,Beverages,Offline,C,7/24/2013,796761405,8/18/2013,8260,47.45,31.79,391937,262585.4,129351.6
Brunei,Meat,Offline,C,12/21/2015,228322350,2/6/2016,4512,421.89,364.69,1903567.68,1645481.28,258086.4
Indonesia,Clothes,Online,C,8/9/2016,849572598,8/10/2016,6266,109.28,35.84,684748.48,224573.44,460175.04
Taiwan,Cosmetics,Online,H,7/17/2014,140738141,7/27/2014,6398,437.2,263.33,2797205.6,1684785.34,1112420.26
Bhutan,Snacks,Online,M,4/12/2016,797214591,4/25/2016,2368,152.58,97.44,361309.44,230737.92,130571.52
Cambodia,Personal Care,Offline,M,2/23/2013,933830440,2/27/2013,34,81.73,56.67,2778.82,1926.78,852.04
Indonesia,Fruits,Offline,C,12/11/2014,270476806,12/29/2014,8952,9.33,6.92,83522.16,61947.84,21574.32
India,Office Supplies,Offline,H,2/17/2012,495423591,2/27/2012,5705,651.21,524.96,3715153.05,2994896.8,720256.25
Vietnam,Baby Food,Offline,C,2/24/2010,254047524,3/30/2010,7163,255.28,159.42,1828570.64,1141925.46,686645.18
Mongolia,Household,Online,C,7/14/2012,705807054,8/25/2012,2847,668.27,502.54,1902564.69,1430731.38,471833.31
Laos,Office Supplies,Offline,M,5/5/2015,891009938,5/18/2015,8496,651.21,524.96,5532680.16,4460060.16,1072620
Indonesia,Cereal,Online,M,9/8/2014,566282403,9/18/2014,4402,205.7,117.11,905491.4,515518.22,389973.18
North Korea,Snacks,Offline,H,6/6/2011,325765073,7/10/2011,9979,152.58,97.44,1522595.82,972353.76,550242.06
Vietnam,Snacks,Offline,C,12/2/2010,422370517,12/9/2010,7677,152.58,97.44,1171356.66,748046.88,423309.78
Kazakhstan,Meat,Online,C,6/12/2014,299819743,7/21/2014,2180,421.89,364.69,919720.2,795024.2,124696
India,Vegetables,Offline,C,8/19/2012,931253373,8/29/2012,7422,154.06,90.93,1143433.32,674882.46,468550.86
Nepal,Cereal,Offline,M,4/26/2014,957842004,4/27/2014,5589,205.7,117.11,1149657.3,654527.79,495129.51
Singapore,Fruits,Online,H,12/1/2013,119343984,12/5/2013,5392,9.33,6.92,50307.36,37312.64,12994.72
Tajikistan,Beverages,Online,L,8/27/2014,951124036,9/30/2014,7593,47.45,31.79,360287.85,241381.47,118906.38
Bhutan,Beverages,Offline,M,3/5/2015,352900874,4/1/2015,66,47.45,31.79,3131.7,2098.14,1033.56
Indonesia,Fruits,Offline,M,4/28/2011,834817874,6/13/2011,15,9.33,6.92,139.95,103.8,36.15
Uzbekistan,Vegetables,Offline,L,5/13/2016,878098428,5/19/2016,7693,154.06,90.93,1185183.58,699524.49,485659.09
China,Snacks,Offline,M,2/6/2013,644311082,3/6/2013,4822,152.58,97.44,735740.76,469855.68,265885.08
China,Baby Food,Online,M,5/6/2016,636518085,5/19/2016,8701,255.28,159.42,2221191.28,1387113.42,834077.86
Sri Lanka,Snacks,Online,H,12/23/2011,878883349,2/3/2012,9969,152.58,97.44,1521070.02,971379.36,549690.66
Nepal,Cosmetics,Online,M,9/4/2010,324517524,9/8/2010,802,437.2,263.33,350634.4,211190.66,139443.74
Cambodia,Cosmetics,Online,C,2/28/2016,773201739,3/28/2016,6432,437.2,263.33,2812070.4,1693738.56,1118331.84
Japan,Meat,Online,H,3/23/2013,801432740,4/11/2013,612,421.89,364.69,258196.68,223190.28,35006.4
Malaysia,Cereal,Offline,L,1/14/2016,599589002,2/2/2016,565,205.7,117.11,116220.5,66167.15,50053.35
Kyrgyzstan,Office Supplies,Online,L,2/5/2010,503221309,3/6/2010,3223,651.21,524.96,2098849.83,1691946.08,406903.75
Cambodia,Beverages,Offline,C,10/24/2013,954320800,10/31/2013,3587,47.45,31.79,170203.15,114030.73,56172.42
China,Cosmetics,Offline,H,2/21/2014,414065110,4/6/2014,9922,437.2,263.33,4337898.4,2612760.26,1725138.14
Taiwan,Cosmetics,Online,M,1/21/2015,120684230,2/1/2015,2000,437.2,263.33,874400,526660,347740
Sri Lanka,Vegetables,Online,C,1/17/2010,654669129,1/23/2010,9998,154.06,90.93,1540291.88,909118.14,631173.74
China,Cosmetics,Online,M,10/27/2010,377931678,11/24/2010,7237,437.2,263.33,3164016.4,1905719.21,1258297.19
Turkmenistan,Meat,Online,C,11/22/2010,734281814,11/26/2010,9161,421.89,364.69,3864934.29,3340925.09,524009.2
Myanmar,Meat,Online,H,4/26/2010,979303967,5/28/2010,6661,421.89,364.69,2810209.29,2429200.09,381009.2
India,Household,Offline,H,6/13/2011,355638444,7/6/2011,173,668.27,502.54,115610.71,86939.42,28671.29
Thailand,Cosmetics,Online,M,2/26/2016,363996207,3/12/2016,3421,437.2,263.33,1495661.2,900851.93,594809.27
Philippines,Meat,Offline,M,12/16/2013,143117797,1/4/2014,591,421.89,364.69,249336.99,215531.79,33805.2
Mongolia,Household,Online,H,8/28/2015,915069139,10/3/2015,8148,668.27,502.54,5445063.96,4094695.92,1350368.04
Indonesia,Baby Food,Offline,H,10/7/2014,522834050,10/27/2014,7069,255.28,159.42,1804574.32,1126939.98,677634.34
Maldives,Household,Online,H,2/25/2013,765220773,4/1/2013,4686,668.27,502.54,3131513.22,2354902.44,776610.78
Nepal,Household,Online,H,11/9/2016,512598311,12/3/2016,8086,668.27,502.54,5403631.22,4063538.44,1340092.78
Turkmenistan,Cereal,Offline,C,11/1/2012,637295711,11/22/2012,8818,205.7,117.11,1813862.6,1032675.98,781186.62
Kazakhstan,Meat,Online,M,4/25/2012,799235045,6/13/2012,266,421.89,364.69,112222.74,97007.54,15215.2
Malaysia,Fruits,Online,H,6/24/2010,586595523,7/22/2010,5506,9.33,6.92,51370.98,38101.52,13269.46
Philippines,Personal Care,Online,M,7/7/2012,235438573,8/26/2012,361,81.73,56.67,29504.53,20457.87,9046.66
Mongolia,Personal Care,Offline,M,1/30/2016,866477382,2/1/2016,8767,81.73,56.67,716526.91,496825.89,219701.02
Maldives,Office Supplies,Online,M,6/25/2017,860388553,7/16/2017,6947,651.21,524.96,4523955.87,3646897.12,877058.75
Laos,Beverages,Offline,L,8/31/2013,545739686,9/28/2013,5355,47.45,31.79,254094.75,170235.45,83859.3
India,Snacks,Offline,M,5/2/2013,840834176,6/20/2013,373,152.58,97.44,56912.34,36345.12,20567.22
North Korea,Vegetables,Offline,M,6/11/2012,388420617,6/13/2012,1147,154.06,90.93,176706.82,104296.71,72410.11
India,Meat,Online,L,4/24/2016,553668296,6/6/2016,1607,421.89,364.69,677977.23,586056.83,91920.4
South Korea,Snacks,Offline,C,2/3/2016,102735316,2/9/2016,518,152.58,97.44,79036.44,50473.92,28562.52
Myanmar,Baby Food,Online,H,7/28/2010,814560544,8/19/2010,5421,255.28,159.42,1383872.88,864215.82,519657.06
South Korea,Cereal,Online,H,3/4/2011,665258061,4/9/2011,3499,205.7,117.11,719744.3,409767.89,309976.41
Laos,Beverages,Online,L,6/20/2015,127075183,7/25/2015,3225,47.45,31.79,153026.25,102522.75,50503.5
Japan,Fruits,Online,L,12/28/2013,747697579,2/7/2014,9184,9.33,6.92,85686.72,63553.28,22133.44
Sri Lanka,Office Supplies,Online,C,2/22/2013,566265666,3/21/2013,9449,651.21,524.96,6153283.29,4960347.04,1192936.25
Cambodia,Household,Offline,H,3/27/2013,740310132,5/5/2013,3074,668.27,502.54,2054261.98,1544807.96,509454.02
Kazakhstan,Office Supplies,Online,M,1/6/2011,246915853,2/10/2011,6743,651.21,524.96,4391109.03,3539805.28,851303.75
Cambodia,Baby Food,Offline,L,5/2/2012,698046243,5/8/2012,6250,255.28,159.42,1595500,996375,599125
Uzbekistan,Fruits,Offline,C,2/24/2010,979297959,4/7/2010,4883,9.33,6.92,45558.39,33790.36,11768.03
Cambodia,Office Supplies,Online,M,5/30/2013,444265496,6/26/2013,6888,651.21,524.96,4485534.48,3615924.48,869610
Nepal,Fruits,Online,L,7/30/2016,970243251,9/6/2016,5394,9.33,6.92,50326.02,37326.48,12999.54
Laos,Beverages,Offline,H,11/1/2013,246073853,11/18/2013,7576,47.45,31.79,359481.2,240841.04,118640.16
Malaysia,Clothes,Offline,M,10/23/2010,684215486,10/24/2010,3422,109.28,35.84,373956.16,122644.48,251311.68
Kazakhstan,Clothes,Online,H,3/31/2016,606405675,4/4/2016,7770,109.28,35.84,849105.6,278476.8,570628.8
South Korea,Snacks,Online,L,9/7/2016,567102944,10/18/2016,7218,152.58,97.44,1101322.44,703321.92,398000.52
Maldives,Meat,Online,H,8/16/2013,546643483,9/15/2013,2809,421.89,364.69,1185089.01,1024414.21,160674.8
Bhutan,Cosmetics,Online,H,2/8/2015,665715968,3/7/2015,9004,437.2,263.33,3936548.8,2371023.32,1565525.48
Bhutan,Meat,Online,C,3/23/2010,614136874,4/26/2010,5603,421.89,364.69,2363849.67,2043358.07,320491.6
Laos,Household,Offline,H,1/18/2011,859682166,1/21/2011,7912,668.27,502.54,5287352.24,3976096.48,1311255.76
Taiwan,Snacks,Offline,M,2/13/2015,485810983,2/24/2015,1120,152.58,97.44,170889.6,109132.8,61756.8
India,Cosmetics,Offline,H,9/20/2012,519296109,11/2/2012,113,437.2,263.33,49403.6,29756.29,19647.31
Mongolia,Fruits,Online,C,8/13/2012,246541202,8/27/2012,5875,9.33,6.92,54813.75,40655,14158.75
Uzbekistan,Cereal,Offline,M,7/24/2010,264531743,7/29/2010,9676,205.7,117.11,1990353.2,1133156.36,857196.84
Vietnam,Cereal,Offline,M,5/4/2016,842557227,6/18/2016,262,205.7,117.11,53893.4,30682.82,23210.58
Mongolia,Personal Care,Online,C,8/11/2014,526449239,9/8/2014,6883,81.73,56.67,562547.59,390059.61,172487.98
Laos,Snacks,Offline,H,9/14/2011,610805785,11/1/2011,9860,152.58,97.44,1504438.8,960758.4,543680.4
Bangladesh,Beverages,Online,C,2/27/2014,531313264,3/2/2014,6257,47.45,31.79,296894.65,198910.03,97984.62
Bangladesh,Office Supplies,Online,M,7/20/2015,343232476,8/22/2015,8972,651.21,524.96,5842656.12,4709941.12,1132715
Thailand,Meat,Offline,M,1/11/2010,909551084,2/2/2010,5233,421.89,364.69,2207750.37,1908422.77,299327.6
Malaysia,Meat,Online,H,8/6/2012,958881413,8/9/2012,3174,421.89,364.69,1339078.86,1157526.06,181552.8
Turkmenistan,Cosmetics,Online,L,1/2/2011,929423034,2/4/2011,5784,437.2,263.33,2528764.8,1523100.72,1005664.08
Taiwan,Beverages,Online,C,3/22/2012,841580903,4/6/2012,1346,47.45,31.79,63867.7,42789.34,21078.36
South Korea,Meat,Online,M,12/18/2013,186333119,1/17/2014,8966,421.89,364.69,3782665.74,3269810.54,512855.2
Cambodia,Beverages,Offline,L,11/8/2016,679161345,11/27/2016,7789,47.45,31.79,369588.05,247612.31,121975.74
Myanmar,Fruits,Online,L,12/4/2015,231744849,12/27/2015,7306,9.33,6.92,68164.98,50557.52,17607.46
Singapore,Fruits,Online,C,1/15/2015,242457377,2/6/2015,7381,9.33,6.92,68864.73,51076.52,17788.21
Nepal,Fruits,Online,M,7/16/2011,346628797,8/5/2011,4019,9.33,6.92,37497.27,27811.48,9685.79
Nepal,Personal Care,Online,M,2/23/2013,961026751,4/9/2013,8027,81.73,56.67,656046.71,454890.09,201156.62
Philippines,Clothes,Online,L,8/22/2010,832234799,9/3/2010,5626,109.28,35.84,614809.28,201635.84,413173.44
Japan,Cereal,Online,C,5/24/2013,458079516,7/11/2013,4763,205.7,117.11,979749.1,557794.93,421954.17
Bhutan,Vegetables,Offline,L,9/11/2011,426295125,10/16/2011,9056,154.06,90.93,1395167.36,823462.08,571705.28
Bangladesh,Personal Care,Online,L,7/28/2010,718999230,7/31/2010,6705,81.73,56.67,547999.65,379972.35,168027.3
Kyrgyzstan,Vegetables,Offline,M,10/2/2013,990095031,11/21/2013,9977,154.06,90.93,1537056.62,907208.61,629848.01
Malaysia,Beverages,Online,C,11/19/2013,976088321,1/5/2014,5080,47.45,31.79,241046,161493.2,79552.8
Turkmenistan,Office Supplies,Online,H,5/14/2015,822685277,6/18/2015,9710,651.21,524.96,6323249.1,5097361.6,1225887.5
Philippines,Household,Online,C,12/25/2015,352182471,1/24/2016,7474,668.27,502.54,4994649.98,3755983.96,1238666.02
Thailand,Cereal,Online,C,8/12/2014,971037614,9/11/2014,463,205.7,117.11,95239.1,54221.93,41017.17
North Korea,Cereal,Online,L,7/15/2013,341309440,8/13/2013,9903,205.7,117.11,2037047.1,1159740.33,877306.77
North Korea,Clothes,Offline,H,9/13/2014,619258821,10/25/2014,1301,109.28,35.84,142173.28,46627.84,95545.44
Bangladesh,Baby Food,Online,L,6/24/2016,227278220,8/5/2016,5531,255.28,159.42,1411953.68,881752.02,530201.66
Myanmar,Meat,Online,H,7/15/2012,202614772,8/18/2012,7068,421.89,364.69,2981918.52,2577628.92,404289.6
Uzbekistan,Cosmetics,Offline,M,9/22/2011,586168515,10/22/2011,9144,437.2,263.33,3997756.8,2407889.52,1589867.28
Taiwan,Baby Food,Offline,H,11/13/2012,148588216,11/20/2012,9410,255.28,159.42,2402184.8,1500142.2,902042.6
China,Cereal,Offline,C,9/20/2014,890200126,10/15/2014,8854,205.7,117.11,1821267.8,1036891.94,784375.86
North Korea,Personal Care,Offline,M,12/22/2016,882017028,2/4/2017,7294,81.73,56.67,596138.62,413350.98,182787.64
Thailand,Clothes,Online,C,10/23/2012,973884618,11/28/2012,2955,109.28,35.84,322922.4,105907.2,217015.2
China,Beverages,Offline,M,2/15/2014,822640216,3/20/2014,6376,47.45,31.79,302541.2,202693.04,99848.16
Sri Lanka,Meat,Online,H,10/30/2015,530075156,11/29/2015,9873,421.89,364.69,4165319.97,3600584.37,564735.6
Philippines,Office Supplies,Online,H,6/12/2014,590714967,6/28/2014,4541,651.21,524.96,2957144.61,2383843.36,573301.25
Sri Lanka,Cosmetics,Offline,C,4/11/2011,441432654,5/11/2011,8587,437.2,263.33,3754236.4,2261214.71,1493021.69
Indonesia,Baby Food,Online,M,10/17/2016,450764596,11/9/2016,116,255.28,159.42,29612.48,18492.72,11119.76
Brunei,Household,Online,H,8/25/2012,104814136,9/4/2012,5687,668.27,502.54,3800451.49,2857944.98,942506.51
Taiwan,Snacks,Offline,L,8/2/2016,603780972,9/6/2016,1062,152.58,97.44,162039.96,103481.28,58558.68
Singapore,Cereal,Online,L,2/5/2013,605189025,2/21/2013,7736,205.7,117.11,1591295.2,905962.96,685332.24
Vietnam,Snacks,Online,L,11/26/2015,771854197,1/10/2016,7664,152.58,97.44,1169373.12,746780.16,422592.96
Sri Lanka,Snacks,Online,C,2/3/2011,559106528,2/4/2011,901,152.58,97.44,137474.58,87793.44,49681.14
North Korea,Cosmetics,Online,L,1/7/2015,138079106,2/9/2015,9531,437.2,263.33,4166953.2,2509798.23,1657154.97
Myanmar,Cosmetics,Offline,L,5/18/2016,837560164,7/1/2016,1520,437.2,263.33,664544,400261.6,264282.4
Indonesia,Cereal,Online,C,1/6/2017,178493773,2/1/2017,9129,205.7,117.11,1877835.3,1069097.19,808738.11
India,Household,Online,L,7/23/2010,713803470,8/23/2010,9164,668.27,502.54,6124026.28,4605276.56,1518749.72
Brunei,Cosmetics,Online,L,5/14/2017,174924933,5/20/2017,3030,437.2,263.33,1324716,797889.9,526826.1
Brunei,Household,Online,C,7/31/2014,285340964,9/4/2014,7587,668.27,502.54,5070164.49,3812770.98,1257393.51
Sri Lanka,Baby Food,Online,C,6/5/2010,494928777,7/12/2010,9278,255.28,159.42,2368487.84,1479098.76,889389.08
Nepal,Fruits,Offline,C,10/9/2016,575056445,10/17/2016,836,9.33,6.92,7799.88,5785.12,2014.76
Thailand,Baby Food,Offline,M,3/29/2012,545058190,4/10/2012,3686,255.28,159.42,940962.08,587622.12,353339.96
Kazakhstan,Beverages,Online,M,3/1/2011,878027188,3/16/2011,6612,47.45,31.79,313739.4,210195.48,103543.92
Cambodia,Snacks,Online,M,7/19/2015,804783999,7/23/2015,2324,152.58,97.44,354595.92,226450.56,128145.36
Thailand,Personal Care,Offline,L,11/11/2014,584236037,11/30/2014,7281,81.73,56.67,595076.13,412614.27,182461.86
China,Office Supplies,Online,H,6/8/2010,402988660,6/25/2010,2155,651.21,524.96,1403357.55,1131288.8,272068.75
India,Fruits,Online,C,5/2/2013,971896350,6/1/2013,4582,9.33,6.92,42750.06,31707.44,11042.62
Cambodia,Household,Online,H,8/31/2015,825175654,10/11/2015,6668,668.27,502.54,4456024.36,3350936.72,1105087.64
Brunei,Clothes,Online,M,1/26/2016,613601720,2/7/2016,7239,109.28,35.84,791077.92,259445.76,531632.16
Thailand,Beverages,Offline,C,6/4/2011,130903232,6/28/2011,6030,47.45,31.79,286123.5,191693.7,94429.8
Indonesia,Fruits,Online,M,10/14/2013,983523404,11/8/2013,5286,9.33,6.92,49318.38,36579.12,12739.26
Kyrgyzstan,Cereal,Online,L,6/30/2015,756804645,7/24/2015,4167,205.7,117.11,857151.9,487997.37,369154.53
Philippines,Household,Offline,M,7/5/2010,517798793,8/24/2010,7024,668.27,502.54,4693928.48,3529840.96,1164087.52
Brunei,Clothes,Offline,C,5/5/2016,480778300,5/20/2016,1838,109.28,35.84,200856.64,65873.92,134982.72
Thailand,Clothes,Online,H,11/30/2016,547707784,1/3/2017,7759,109.28,35.84,847903.52,278082.56,569820.96
Bangladesh,Snacks,Online,M,6/15/2013,950175178,7/15/2013,6805,152.58,97.44,1038306.9,663079.2,375227.7
Bhutan,Office Supplies,Online,H,12/20/2015,600452458,1/11/2016,6081,651.21,524.96,3960008.01,3192281.76,767726.25
North Korea,Snacks,Offline,L,1/8/2013,820868241,2/1/2013,2009,152.58,97.44,306533.22,195756.96,110776.26
China,Fruits,Offline,C,5/10/2010,228000056,5/15/2010,9138,9.33,6.92,85257.54,63234.96,22022.58
Myanmar,Clothes,Offline,L,11/18/2016,920269620,11/29/2016,7086,109.28,35.84,774358.08,253962.24,520395.84
Vietnam,Baby Food,Online,L,11/25/2010,937330186,12/6/2010,5686,255.28,159.42,1451522.08,906462.12,545059.96
Tajikistan,Fruits,Offline,H,11/11/2010,958818328,12/13/2010,4505,9.33,6.92,42031.65,31174.6,10857.05
Turkmenistan,Snacks,Offline,H,1/21/2015,935356080,2/5/2015,1505,152.58,97.44,229632.9,146647.2,82985.7
Nepal,Vegetables,Offline,C,10/16/2015,223120582,11/19/2015,5193,154.06,90.93,800033.58,472199.49,327834.09
Cambodia,Clothes,Online,L,8/24/2012,410625874,9/26/2012,2176,109.28,35.84,237793.28,77987.84,159805.44
Brunei,Household,Online,L,4/24/2013,387428843,5/21/2013,7659,668.27,502.54,5118279.93,3848953.86,1269326.07
Vietnam,Clothes,Online,M,9/21/2011,935667645,10/4/2011,3704,109.28,35.84,404773.12,132751.36,272021.76
India,Beverages,Online,L,11/19/2016,851432549,12/24/2016,6667,47.45,31.79,316349.15,211943.93,104405.22
Nepal,Fruits,Offline,M,9/13/2012,755640351,9/28/2012,9627,9.33,6.92,89819.91,66618.84,23201.07
Indonesia,Cosmetics,Offline,C,9/18/2014,998631322,10/2/2014,6055,437.2,263.33,2647246,1594463.15,1052782.85
Kyrgyzstan,Clothes,Online,C,3/15/2011,769164264,4/9/2011,1653,109.28,35.84,180639.84,59243.52,121396.32
Malaysia,Beverages,Offline,C,6/27/2014,984572255,7/30/2014,5665,47.45,31.79,268804.25,180090.35,88713.9
Mongolia,Office Supplies,Offline,M,1/2/2011,266397702,1/31/2011,1855,651.21,524.96,1207994.55,973800.8,234193.75
Thailand,Clothes,Online,L,6/20/2016,473383557,7/25/2016,3569,109.28,35.84,390020.32,127912.96,262107.36
India,Personal Care,Offline,C,8/16/2014,311161410,9/9/2014,8431,81.73,56.67,689065.63,477784.77,211280.86
Malaysia,Clothes,Online,M,8/20/2014,846745765,10/4/2014,9743,109.28,35.84,1064715.04,349189.12,715525.92
Vietnam,Snacks,Offline,L,1/10/2012,557251298,1/31/2012,1897,152.58,97.44,289444.26,184843.68,104600.58
Indonesia,Office Supplies,Offline,H,4/14/2015,768525683,5/16/2015,2683,651.21,524.96,1747196.43,1408467.68,338728.75
Philippines,Baby Food,Online,H,9/13/2014,338596761,10/18/2014,7161,255.28,159.42,1828060.08,1141606.62,686453.46
South Korea,Meat,Online,H,7/1/2012,968363130,7/7/2012,9024,421.89,364.69,3807135.36,3290962.56,516172.8
Kyrgyzstan,Office Supplies,Online,L,3/26/2017,873013389,4/27/2017,2917,651.21,524.96,1899579.57,1531308.32,368271.25
Kyrgyzstan,Baby Food,Online,M,6/26/2017,398837029,8/15/2017,3595,255.28,159.42,917731.6,573114.9,344616.7
India,Personal Care,Online,L,3/2/2015,723456418,3/31/2015,5686,81.73,56.67,464716.78,322225.62,142491.16
Singapore,Baby Food,Online,C,4/21/2012,908138310,5/29/2012,7162,255.28,159.42,1828315.36,1141766.04,686549.32
Nepal,Clothes,Online,C,10/16/2012,827865588,10/26/2012,2679,109.28,35.84,292761.12,96015.36,196745.76
Malaysia,Meat,Offline,L,4/9/2012,139632213,4/30/2012,9130,421.89,364.69,3851855.7,3329619.7,522236
Philippines,Baby Food,Online,C,4/16/2013,272699391,5/27/2013,6665,255.28,159.42,1701441.2,1062534.3,638906.9
Tajikistan,Baby Food,Online,M,6/30/2010,115795314,8/4/2010,5261,255.28,159.42,1343028.08,838708.62,504319.46
Indonesia,Beverages,Online,H,11/15/2010,407373321,11/30/2010,9673,47.45,31.79,458983.85,307504.67,151479.18
Indonesia,Beverages,Online,C,7/21/2014,117163026,8/8/2014,9998,47.45,31.79,474405.1,317836.42,156568.68
North Korea,Cereal,Online,C,9/1/2010,601558387,9/13/2010,3349,205.7,117.11,688889.3,392201.39,296687.91
Laos,Baby Food,Offline,H,1/3/2013,113053023,2/8/2013,3757,255.28,159.42,959086.96,598940.94,360146.02
Maldives,Beverages,Offline,H,10/8/2012,112335908,11/2/2012,1546,47.45,31.79,73357.7,49147.34,24210.36
Indonesia,Baby Food,Online,H,3/24/2012,111765134,3/31/2012,2642,255.28,159.42,674449.76,421187.64,253262.12
Cambodia,Baby Food,Online,C,6/21/2010,620521819,7/8/2010,5050,255.28,159.42,1289164,805071,484093
Laos,Fruits,Online,C,2/22/2012,506759250,2/28/2012,178,9.33,6.92,1660.74,1231.76,428.98
Kyrgyzstan,Fruits,Online,M,10/15/2013,153935039,11/10/2013,1654,9.33,6.92,15431.82,11445.68,3986.14
Taiwan,Vegetables,Online,H,6/24/2015,203154647,7/3/2015,6829,154.06,90.93,1052075.74,620960.97,431114.77
Cambodia,Beverages,Offline,L,12/12/2011,369982898,12/25/2011,5016,47.45,31.79,238009.2,159458.64,78550.56
Malaysia,Baby Food,Offline,M,4/1/2010,786880147,4/1/2010,4177,255.28,159.42,1066304.56,665897.34,400407.22
Nepal,Meat,Offline,M,9/30/2014,187621009,10/7/2014,81,421.89,364.69,34173.09,29539.89,4633.2
South Korea,Office Supplies,Offline,C,5/4/2013,867558419,6/13/2013,8670,651.21,524.96,5645990.7,4551403.2,1094587.5
South Korea,Snacks,Online,L,3/20/2013,140926110,4/29/2013,2023,152.58,97.44,308669.34,197121.12,111548.22
Indonesia,Household,Online,C,2/4/2012,872078692,3/12/2012,6319,668.27,502.54,4222798.13,3175550.26,1047247.87
Cambodia,Snacks,Offline,L,2/26/2013,981139028,3/11/2013,9696,152.58,97.44,1479415.68,944778.24,534637.44
Philippines,Meat,Online,C,5/2/2017,231323850,5/16/2017,2722,421.89,364.69,1148384.58,992686.18,155698.4
Brunei,Meat,Online,C,1/26/2015,142371070,1/29/2015,9618,421.89,364.69,4057738.02,3507588.42,550149.6
Mongolia,Cosmetics,Online,C,11/24/2012,645208871,1/3/2013,498,437.2,263.33,217725.6,131138.34,86587.26
Bhutan,Vegetables,Online,C,12/25/2016,706795394,12/26/2016,5318,154.06,90.93,819291.08,483565.74,335725.34
Bhutan,Cosmetics,Offline,C,7/29/2011,643350207,9/12/2011,478,437.2,263.33,208981.6,125871.74,83109.86
